time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,label
29.816528,-0.193,-0.019,-0.1883,-1.6875,-0.5049,0.5676,-31.5375,7.65,-22.9688,
29.81967,0.011,0.1007,0.3977,-1.6875,-0.5049,0.5676,-31.5375,7.65,-22.9688,
29.829731,0.011,0.1007,0.3977,-3.5211,-2.5671,1.8287,-31.5375,7.65,-22.9688,
29.832451,0.7014,0.3418,1.2046,-3.5211,-2.5671,1.8287,-31.5375,7.65,-22.9688,
29.834935,0.7014,0.3418,1.2046,-3.5211,-2.5671,1.8287,-31.5375,7.65,-22.9688,
29.877996,1.853,0.7517,3.5144,-3.5211,-2.5671,1.8287,-31.5375,7.65,-22.9688,
29.88446,1.853,0.7517,3.5144,-3.5211,-2.5671,1.8287,-32.2688,9.2812,-22.0312,
29.901789,1.7399,0.8658,4.0157,-3.5211,-2.5671,1.8287,-32.2688,9.2812,-22.0312,
29.907612,1.7399,0.8658,4.0157,-3.5211,-2.5671,1.8287,-32.2688,9.2812,-22.0312,
29.90941,1.433,0.9334,3.694,-3.5211,-2.5671,1.8287,-32.2688,9.2812,-22.0312,
29.922366,1.433,0.9334,3.694,-2.2352,-1.0372,0.761,-32.2688,9.2812,-22.0312,
29.956879,1.433,0.9334,3.694,-2.2352,-1.0372,0.761,-33.8813,9.1875,-21.5063,
29.963068,1.0593,0.8895,2.977,-2.2352,-1.0372,0.761,-33.8813,9.1875,-21.5063,
29.969851,0.7791,0.7231,2.1925,-2.2352,-1.0372,0.761,-33.8813,9.1875,-21.5063,
29.974145,0.5795,0.4954,1.6778,-2.2352,-1.0372,0.761,-33.8813,9.1875,-21.5063,
29.976734,0.5795,0.4954,1.6778,-2.2352,-1.0372,0.761,-33.8813,9.1875,-21.5063,
29.978692,0.5795,0.4954,1.6778,2.2241,1.3911,-1.2489,-33.8813,9.1875,-21.5063,
29.981863,0.4485,0.2997,1.2989,2.2241,1.3911,-1.2489,-33.8813,9.1875,-21.5063,
30.001613,0.323,0.1603,0.9484,2.2241,1.3911,-1.2489,-33.8813,9.1875,-21.5063,
30.015191,0.323,0.1603,0.9484,2.2241,1.3911,-1.2489,-36.6188,6.75,-21.975,
30.017438,0.1998,0.0625,0.6086,2.2241,1.3911,-1.2489,-36.6188,6.75,-21.975,
30.018296,0.1998,0.0625,0.6086,2.2241,1.3911,-1.2489,-36.6188,6.75,-21.975,
30.048026,0.0608,0.0034,0.287,2.2241,1.3911,-1.2489,-36.6188,6.75,-21.975,
30.054764,0.0608,0.0034,0.287,3.3531,1.2754,-1.6775,-36.6188,6.75,-21.975,
30.076092,0.0608,0.0034,0.287,3.3531,1.2754,-1.6775,-36.6188,6.75,-21.975,
30.078988,0.0608,0.0034,0.287,3.3531,1.2754,-1.6775,-38.4938,3.4313,-21.75,
30.081473,-0.0838,-0.0459,0.0525,3.3531,1.2754,-1.6775,-38.4938,3.4313,-21.75,
30.083818,-0.2174,-0.1016,-0.1317,3.3531,1.2754,-1.6775,-38.4938,3.4313,-21.75,
30.106805,-0.3352,-0.1483,-0.3518,3.3531,1.2754,-1.6775,-38.4938,3.4313,-21.75,
30.111727,-0.3352,-0.1483,-0.3518,2.168,0.876,-1.1539,-38.4938,3.4313,-21.75,
30.116027,-0.3953,-0.1559,-0.5401,2.168,0.876,-1.1539,-38.4938,3.4313,-21.75,
30.131558,-0.3953,-0.1559,-0.5401,2.168,0.876,-1.1539,-38.4938,3.4313,-21.75,
30.134464,-0.4893,-0.1669,-0.6027,2.168,0.876,-1.1539,-38.4938,3.4313,-21.75,
30.156252,-0.4893,-0.1669,-0.6027,2.168,0.876,-1.1539,-39.375,1.425,-20.8875,
30.159578,-0.5497,-0.1717,-0.567,2.168,0.876,-1.1539,-39.375,1.425,-20.8875,
30.180966,-0.5108,-0.1678,-0.4756,2.168,0.876,-1.1539,-39.375,1.425,-20.8875,
30.1869,-0.5108,-0.1678,-0.4756,-0.2162,-0.0304,0.1678,-39.375,1.425,-20.8875,
30.188679,-0.5108,-0.1678,-0.4756,-0.2162,-0.0304,0.1678,-39.375,1.425,-20.8875,
30.19035,-0.4148,-0.1488,-0.44,-0.2162,-0.0304,0.1678,-39.375,1.425,-20.8875,
30.210617,-0.3357,-0.1656,-0.3298,-0.2162,-0.0304,0.1678,-39.375,1.425,-20.8875,
30.215558,-0.3357,-0.1656,-0.3298,-0.2162,-0.0304,0.1678,-39.9938,1.2188,-20.5688,
30.249729,-0.291,-0.1747,-0.0325,-0.2162,-0.0304,0.1678,-39.9938,1.2188,-20.5688,
30.25619,-0.1669,-0.0672,0.3559,-0.2162,-0.0304,0.1678,-39.9938,1.2188,-20.5688,
30.260471,-0.1669,-0.0672,0.3559,-2.3991,-1.2793,1.5826,-39.9938,1.2188,-20.5688,
30.266792,-0.1669,-0.0672,0.3559,-2.3991,-1.2793,1.5826,-39.9938,1.2188,-20.5688,
30.270258,0.2812,0.1595,0.953,-2.3991,-1.2793,1.5826,-39.9938,1.2188,-20.5688,
30.277919,0.2812,0.1595,0.953,-2.3991,-1.2793,1.5826,-40.5188,3.525,-20.175,
30.30146,1.0864,0.4659,1.8029,-2.3991,-1.2793,1.5826,-40.5188,3.525,-20.175,
30.305527,1.6861,0.7854,2.9135,-2.3991,-1.2793,1.5826,-40.5188,3.525,-20.175,
30.307498,1.6861,0.7854,2.9135,-3.4992,-2.2837,2.6711,-40.5188,3.525,-20.175,
30.309226,1.6861,0.7854,2.9135,-3.4992,-2.2837,2.6711,-40.5188,3.525,-20.175,
30.358041,1.6861,0.7854,2.9135,-3.4992,-2.2837,2.6711,-40.1813,7.2188,-18.7125,
30.36478,1.8151,1.0153,3.6026,-3.4992,-2.2837,2.6711,-40.1813,7.2188,-18.7125,
30.369417,1.6671,1.1428,3.5831,-3.4992,-2.2837,2.6711,-40.1813,7.2188,-18.7125,
30.374668,1.6671,1.1428,3.5831,-3.4992,-2.2837,2.6711,-40.1813,7.2188,-18.7125,
30.376568,1.3488,1.1409,3.0867,-3.4992,-2.2837,2.6711,-40.1813,7.2188,-18.7125,
30.378678,1.3488,1.1409,3.0867,-0.7147,0.1859,0.8402,-40.1813,7.2188,-18.7125,
30.380488,1.0791,0.9933,2.3264,-0.7147,0.1859,0.8402,-40.1813,7.2188,-18.7125,
30.417434,1.0791,0.9933,2.3264,-0.7147,0.1859,0.8402,-40.1813,7.2188,-18.7125,
30.422325,1.0791,0.9933,2.3264,-0.7147,0.1859,0.8402,-39.5063,8.475,-18.3938,
30.42797,0.8748,0.7344,1.7621,-0.7147,0.1859,0.8402,-39.5063,8.475,-18.3938,
30.432777,0.6874,0.4708,1.5288,-0.7147,0.1859,0.8402,-39.5063,8.475,-18.3938,
30.43702,0.6874,0.4708,1.5288,2.7424,1.4954,-1.1357,-39.5063,8.475,-18.3938,
30.448853,0.5094,0.2658,1.2623,2.7424,1.4954,-1.1357,-39.5063,8.475,-18.3938,
30.471977,0.3598,0.1478,0.9271,2.7424,1.4954,-1.1357,-39.5063,8.475,-18.3938,
30.475847,0.2179,0.0892,0.5602,2.7424,1.4954,-1.1357,-39.5063,8.475,-18.3938,
30.480379,0.2179,0.0892,0.5602,2.7424,1.4954,-1.1357,-39.5063,8.475,-18.3938,
30.485805,0.2179,0.0892,0.5602,2.7424,1.4954,-1.1357,-39.2812,6.975,-19.3875,
30.510096,0.2179,0.0892,0.5602,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.515124,0.0677,0.055,0.2907,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.518232,-0.055,0.0401,0.1212,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.529924,-0.1459,0.0564,-0.0234,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.532957,-0.1459,0.0564,-0.0234,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.555996,-0.2162,0.0821,-0.1766,3.5744,1.2498,-1.4888,-39.2812,6.975,-19.3875,
30.558221,-0.2162,0.0821,-0.1766,3.5744,1.2498,-1.4888,-38.5688,4.9875,-19.875,
30.567031,-0.2162,0.0821,-0.1766,2.2862,0.947,-0.9543,-38.5688,4.9875,-19.875,
30.577135,-0.2482,0.0933,-0.3249,2.2862,0.947,-0.9543,-38.5688,4.9875,-19.875,
30.585042,-0.2482,0.0933,-0.3249,2.2862,0.947,-0.9543,-38.5688,4.9875,-19.875,
30.587727,-0.269,0.0716,-0.4226,2.2862,0.947,-0.9543,-38.5688,4.9875,-19.875,
30.618547,-0.269,0.0716,-0.4226,2.2862,0.947,-0.9543,-37.35,4.425,-20.1188,
30.625028,-0.2731,0.0481,-0.4913,2.2862,0.947,-0.9543,-37.35,4.425,-20.1188,
30.630522,-0.2924,0.0166,-0.5123,2.2862,0.947,-0.9543,-37.35,4.425,-20.1188,
30.642984,-0.2924,0.0166,-0.5123,-0.0206,0.5244,-0.0809,-37.35,4.425,-20.1188,
30.646673,-0.3186,-0.0149,-0.4817,-0.0206,0.5244,-0.0809,-37.35,4.425,-20.1188,
30.648889,-0.3186,-0.0149,-0.4817,-0.0206,0.5244,-0.0809,-37.35,4.425,-20.1188,
30.675925,-0.3186,-0.0149,-0.4817,-0.0206,0.5244,-0.0809,-36.0188,5.175,-20.8875,
30.679498,-0.3076,-0.0298,-0.4549,-0.0206,0.5244,-0.0809,-36.0188,5.175,-20.8875,
30.68205,-0.2531,-0.0244,-0.4397,-0.0206,0.5244,-0.0809,-36.0188,5.175,-20.8875,
30.700032,-0.2531,-0.0244,-0.4397,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.703409,-0.2531,-0.0244,-0.4397,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.704861,-0.2094,-0.0139,-0.2949,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.734897,-0.119,0.0425,-0.0042,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.755677,0.1744,0.1617,0.5487,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.75867,0.8123,0.354,1.4406,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.760836,0.8123,0.354,1.4406,-2.2169,-0.4722,0.7663,-36.0188,5.175,-20.8875,
30.762145,0.8123,0.354,1.4406,-2.2169,-0.4722,0.7663,-34.7812,7.1063,-21.7875,
30.775397,0.8123,0.354,1.4406,-3.894,-2.2707,1.7742,-34.7812,7.1063,-21.7875,
30.784982,1.466,0.6132,2.5326,-3.894,-2.2707,1.7742,-34.7812,7.1063,-21.7875,
30.812163,1.7352,0.8582,3.2447,-3.894,-2.2707,1.7742,-34.7812,7.1063,-21.7875,
30.819593,1.6529,0.996,3.5022,-3.894,-2.2707,1.7742,-34.7812,7.1063,-21.7875,
30.824035,1.6529,0.996,3.5022,-3.894,-2.2707,1.7742,-34.7812,7.1063,-21.7875,
30.827654,1.6529,0.996,3.5022,-3.894,-2.2707,1.7742,-33.3563,9.5063,-21.6,
30.832618,1.6529,0.996,3.5022,-2.4553,-1.7766,1.3535,-33.3563,9.5063,-21.6,
30.83956,1.4352,1.0822,3.2467,-2.4553,-1.7766,1.3535,-33.3563,9.5063,-21.6,
30.878236,1.4352,1.0822,3.2467,-2.4553,-1.7766,1.3535,-32.7188,10.125,-21.8438,
30.884573,0.9415,0.8477,2.1432,-2.4553,-1.7766,1.3535,-32.7188,10.125,-21.8438,
30.89056,0.9415,0.8477,2.1432,-2.4553,-1.7766,1.3535,-32.7188,10.125,-21.8438,
30.89487,0.7893,0.5804,1.7748,-2.4553,-1.7766,1.3535,-32.7188,10.125,-21.8438,
30.917604,0.6603,0.3591,1.542,-2.4553,-1.7766,1.3535,-32.7188,10.125,-21.8438,
30.928004,0.6603,0.3591,1.542,2.2201,0.7842,-1.2237,-32.7188,10.125,-21.8438,
30.943445,0.5179,0.1922,1.2012,2.2201,0.7842,-1.2237,-32.7188,10.125,-21.8438,
30.946577,0.5179,0.1922,1.2012,2.2201,0.7842,-1.2237,-32.7188,10.125,-21.8438,
30.948349,0.3601,0.0752,0.8897,2.2201,0.7842,-1.2237,-32.7188,10.125,-21.8438,
30.955872,0.3601,0.0752,0.8897,2.2201,0.7842,-1.2237,-33.3375,9.0563,-22.2938,
30.98162,0.1903,-0.0098,0.6261,2.2201,0.7842,-1.2237,-33.3375,9.0563,-22.2938,
30.985682,0.1903,-0.0098,0.6261,3.2712,1.3726,-1.9234,-33.3375,9.0563,-22.2938,
30.987483,-0.0015,-0.0667,0.3677,3.2712,1.3726,-1.9234,-33.3375,9.0563,-22.2938,
31.002311,-0.1727,-0.0777,0.1363,3.2712,1.3726,-1.9234,-33.3375,9.0563,-22.2938,
31.005524,-0.1727,-0.0777,0.1363,3.2712,1.3726,-1.9234,-33.3375,9.0563,-22.2938,
31.015379,-0.1727,-0.0777,0.1363,3.2712,1.3726,-1.9234,-33.9375,7.4625,-22.0125,
31.032541,-0.2924,-0.0599,-0.052,3.2712,1.3726,-1.9234,-33.9375,7.4625,-22.0125,
31.038841,-0.2924,-0.0599,-0.052,2.4597,1.4188,-1.4873,-33.9375,7.4625,-22.0125,
31.046476,-0.3484,-0.0308,-0.1935,2.4597,1.4188,-1.4873,-33.9375,7.4625,-22.0125,
31.062686,-0.3484,-0.0308,-0.1935,2.4597,1.4188,-1.4873,-33.9375,7.4625,-22.0125,
31.068901,-0.4004,-0.022,-0.3098,2.4597,1.4188,-1.4873,-33.9375,7.4625,-22.0125,
31.077745,-0.4004,-0.022,-0.3098,2.4597,1.4188,-1.4873,-34.2,6.5438,-21.6375,
31.101981,-0.4603,-0.0195,-0.4295,2.4597,1.4188,-1.4873,-34.2,6.5438,-21.6375,
31.109731,-0.5203,-0.0149,-0.512,2.4597,1.4188,-1.4873,-34.2,6.5438,-21.6375,
31.123789,-0.5203,-0.0149,-0.512,0.4354,1.067,-0.3326,-34.2,6.5438,-21.6375,
31.13066,-0.5203,-0.0149,-0.512,0.4354,1.067,-0.3326,-34.2,6.5438,-21.6375,
31.134866,-0.5463,-0.0183,-0.5587,0.4354,1.067,-0.3326,-34.2,6.5438,-21.6375,
31.155086,-0.5035,-0.0318,-0.5907,0.4354,1.067,-0.3326,-34.2,6.5438,-21.6375,
31.15806,-0.4002,-0.0371,-0.6078,0.4354,1.067,-0.3326,-34.2,6.5438,-21.6375,
31.159395,-0.4002,-0.0371,-0.6078,0.4354,1.067,-0.3326,-34.425,6.1688,-21.6375,
31.173067,-0.4002,-0.0371,-0.6078,-1.9904,0.1399,1.0068,-34.425,6.1688,-21.6375,
31.176886,-0.3005,-0.0772,-0.5277,-1.9904,0.1399,1.0068,-34.425,6.1688,-21.6375,
31.178796,-0.3005,-0.0772,-0.5277,-1.9904,0.1399,1.0068,-34.425,6.1688,-21.6375,
31.203837,-0.244,-0.1588,-0.3591,-1.9904,0.1399,1.0068,-34.425,6.1688,-21.6375,
31.215147,-0.244,-0.1588,-0.3591,-1.9904,0.1399,1.0068,-34.3313,6.8438,-22.1813,
31.218257,-0.2267,-0.245,-0.1473,-1.9904,0.1399,1.0068,-34.3313,6.8438,-22.1813,
31.228531,-0.2267,-0.245,-0.1473,-1.9904,0.1399,1.0068,-34.3313,6.8438,-22.1813,
31.231381,-0.1097,-0.2934,0.3733,-1.9904,0.1399,1.0068,-34.3313,6.8438,-22.1813,
31.246644,-0.1097,-0.2934,0.3733,-4.1049,-1.6752,2.0285,-34.3313,6.8438,-22.1813,
31.249137,0.3486,-0.2389,1.0737,-4.1049,-1.6752,2.0285,-34.3313,6.8438,-22.1813,
31.278514,1.2288,-0.021,2.0621,-4.1049,-1.6752,2.0285,-34.3313,6.8438,-22.1813,
31.286908,1.2288,-0.021,2.0621,-4.1049,-1.6752,2.0285,-33.4125,8.9438,-21.9563,
31.29257,1.2288,-0.021,2.0621,-4.1049,-1.6752,2.0285,-33.4125,8.9438,-21.9563,
31.295199,1.8058,0.2822,2.9359,-4.1049,-1.6752,2.0285,-33.4125,8.9438,-21.9563,
31.306342,1.8058,0.2822,2.9359,-4.4706,-2.2155,2.9162,-33.4125,8.9438,-21.9563,
31.309329,1.8325,0.4322,3.7133,-4.4706,-2.2155,2.9162,-33.4125,8.9438,-21.9563,
31.343031,1.8325,0.4322,3.7133,-4.4706,-2.2155,2.9162,-33.4125,8.9438,-21.9563,
31.346785,1.7841,0.6303,3.8647,-4.4706,-2.2155,2.9162,-33.4125,8.9438,-21.9563,
31.349041,1.66,0.8458,3.3815,-4.4706,-2.2155,2.9162,-33.4125,8.9438,-21.9563,
31.356531,1.66,0.8458,3.3815,-4.4706,-2.2155,2.9162,-31.3313,10.8563,-21.4313,
31.38024,1.4221,0.9127,2.6741,-4.4706,-2.2155,2.9162,-31.3313,10.8563,-21.4313,
31.385169,1.4221,0.9127,2.6741,-0.075,-0.0067,0.6457,-31.3313,10.8563,-21.4313,
31.387839,1.2359,0.7639,2.1745,-0.075,-0.0067,0.6457,-31.3313,10.8563,-21.4313,
31.40005,1.0212,0.493,1.9075,-0.075,-0.0067,0.6457,-31.3313,10.8563,-21.4313,
31.403022,1.0212,0.493,1.9075,-0.075,-0.0067,0.6457,-31.3313,10.8563,-21.4313,
31.416818,1.0212,0.493,1.9075,-0.075,-0.0067,0.6457,-29.25,11.9625,-21.75,
31.438063,0.792,0.245,1.6287,-0.075,-0.0067,0.6457,-29.25,11.9625,-21.75,
31.441126,0.792,0.245,1.6287,3.0958,0.9961,-1.552,-29.25,11.9625,-21.75,
31.447701,0.5792,0.0835,1.2943,3.0958,0.9961,-1.552,-29.25,11.9625,-21.75,
31.455865,0.5792,0.0835,1.2943,3.0958,0.9961,-1.552,-29.25,11.9625,-21.75,
31.457775,0.3748,-0.0271,1.006,3.0958,0.9961,-1.552,-29.25,11.9625,-21.75,
31.475998,0.1778,-0.0924,0.7082,3.0958,0.9961,-1.552,-29.25,11.9625,-21.75,
31.477737,0.1778,-0.0924,0.7082,3.0958,0.9961,-1.552,-27.7125,12.825,-22.3875,
31.51472,-0.0012,-0.1136,0.3418,3.0958,0.9961,-1.552,-27.7125,12.825,-22.3875,
31.516002,-0.1622,-0.1138,0.0611,3.0958,0.9961,-1.552,-27.7125,12.825,-22.3875,
31.516457,-0.1622,-0.1138,0.0611,3.9626,1.3184,-2.2733,-27.7125,12.825,-22.3875,
31.517172,-0.1622,-0.1138,0.0611,3.9626,1.3184,-2.2733,-27.7125,12.825,-22.3875,
31.557397,-0.2995,-0.1319,-0.1099,3.9626,1.3184,-2.2733,-27.7125,12.825,-22.3875,
31.558783,-0.4285,-0.1422,-0.2687,3.9626,1.3184,-2.2733,-27.7125,12.825,-22.3875,
31.559266,-0.4285,-0.1422,-0.2687,3.9626,1.3184,-2.2733,-26.3625,13.2938,-23.4188,
31.571546,-0.4285,-0.1422,-0.2687,2.6544,1.4027,-1.6082,-26.3625,13.2938,-23.4188,
31.573559,-0.482,-0.1278,-0.4138,2.6544,1.4027,-1.6082,-26.3625,13.2938,-23.4188,
31.574436,-0.482,-0.1278,-0.4138,2.6544,1.4027,-1.6082,-26.3625,13.2938,-23.4188,
31.61776,-0.5106,-0.1146,-0.5763,2.6544,1.4027,-1.6082,-26.3625,13.2938,-23.4188,
31.624603,-0.5873,-0.1217,-0.7305,2.6544,1.4027,-1.6082,-26.3625,13.2938,-23.4188,
31.629731,-0.5873,-0.1217,-0.7305,2.6544,1.4027,-1.6082,-25.125,13.9125,-24.6,
31.633692,-0.5873,-0.1217,-0.7305,2.6544,1.4027,-1.6082,-25.125,13.9125,-24.6,
31.636355,-0.6015,-0.1346,-0.7825,2.6544,1.4027,-1.6082,-25.125,13.9125,-24.6,
31.647057,-0.6015,-0.1346,-0.7825,0.1565,0.9868,-0.1103,-25.125,13.9125,-24.6,
31.650573,-0.4874,-0.142,-0.6884,0.1565,0.9868,-0.1103,-25.125,13.9125,-24.6,
31.671924,-0.3901,-0.1793,-0.5636,0.1565,0.9868,-0.1103,-25.125,13.9125,-24.6,
31.67574,-0.3901,-0.1793,-0.5636,0.1565,0.9868,-0.1103,-23.8313,15.2625,-26.0063,
31.682887,-0.3901,-0.1793,-0.5636,0.1565,0.9868,-0.1103,-23.8313,15.2625,-26.0063,
31.685309,-0.2966,-0.2372,-0.3992,0.1565,0.9868,-0.1103,-23.8313,15.2625,-26.0063,
31.702313,-0.2966,-0.2372,-0.3992,-2.858,-0.1049,1.3292,-23.8313,15.2625,-26.0063,
31.717654,-0.1827,-0.2953,-0.223,-2.858,-0.1049,1.3292,-23.8313,15.2625,-26.0063,
31.728603,-0.0616,-0.3171,0.1119,-2.858,-0.1049,1.3292,-23.8313,15.2625,-26.0063,
31.740017,-0.0616,-0.3171,0.1119,-2.858,-0.1049,1.3292,-23.8313,15.2625,-26.0063,
31.742534,0.2284,-0.2548,0.794,-2.858,-0.1049,1.3292,-23.8313,15.2625,-26.0063,
31.755347,0.2284,-0.2548,0.794,-2.858,-0.1049,1.3292,-22.2,17.5125,-26.8313,
31.758074,0.2284,-0.2548,0.794,-5.1753,-1.5044,2.2962,-22.2,17.5125,-26.8313,
31.777762,0.783,-0.0704,1.7958,-5.1753,-1.5044,2.2962,-22.2,17.5125,-26.8313,
31.781653,1.3656,0.1693,2.8563,-5.1753,-1.5044,2.2962,-22.2,17.5125,-26.8313,
31.796971,1.746,0.3787,3.7255,-5.1753,-1.5044,2.2962,-22.2,17.5125,-26.8313,
31.801899,1.746,0.3787,3.7255,-5.1753,-1.5044,2.2962,-22.2,17.5125,-26.8313,
31.816693,1.746,0.3787,3.7255,-5.1753,-1.5044,2.2962,-20.0063,19.5375,-26.5125,
31.82916,1.873,0.5497,4.2845,-5.1753,-1.5044,2.2962,-20.0063,19.5375,-26.5125,
31.835498,1.873,0.5497,4.2845,-3.0087,-2.727,1.6087,-20.0063,19.5375,-26.5125,
31.848348,1.7198,0.719,4.0294,-3.0087,-2.727,1.6087,-20.0063,19.5375,-26.5125,
31.853509,1.3463,0.7607,3.074,-3.0087,-2.727,1.6087,-20.0063,19.5375,-26.5125,
31.857016,1.3463,0.7607,3.074,-3.0087,-2.727,1.6087,-20.0063,19.5375,-26.5125,
31.879316,1.112,0.643,2.2969,-3.0087,-2.727,1.6087,-20.0063,19.5375,-26.5125,
31.885588,1.112,0.643,2.2969,-3.0087,-2.727,1.6087,-18.8063,19.8188,-26.7938,
31.898127,1.112,0.643,2.2969,2.1651,1.402,-0.4497,-18.8063,19.8188,-26.7938,
31.910847,0.8758,0.3603,1.8972,2.1651,1.402,-0.4497,-18.8063,19.8188,-26.7938,
31.91414,0.5924,0.1053,1.4726,2.1651,1.402,-0.4497,-18.8063,19.8188,-26.7938,
31.916318,0.5924,0.1053,1.4726,2.1651,1.402,-0.4497,-18.8063,19.8188,-26.7938,
31.933577,0.3987,-0.0288,1.0343,2.1651,1.402,-0.4497,-18.8063,19.8188,-26.7938,
31.956415,0.3987,-0.0288,1.0343,2.1651,1.402,-0.4497,-18.4313,19.125,-27.975,
31.976574,0.1119,-0.1219,0.3814,2.1651,1.402,-0.4497,-18.4313,19.125,-27.975,
31.988138,0.1119,-0.1219,0.3814,4.1707,1.1615,-1.9225,-18.4313,19.125,-27.975,
31.990822,0.1119,-0.1219,0.3814,4.1707,1.1615,-1.9225,-18.4313,19.125,-27.975,
31.992404,-0.0244,-0.1446,0.0738,4.1707,1.1615,-1.9225,-18.4313,19.125,-27.975,
32.015652,-0.1297,-0.1659,-0.1304,4.1707,1.1615,-1.9225,-18.4313,19.125,-27.975,
32.020386,-0.1297,-0.1659,-0.1304,4.1707,1.1615,-1.9225,-17.6813,17.7375,-29.0438,
32.033656,-0.2392,-0.1864,-0.3232,4.1707,1.1615,-1.9225,-17.6813,17.7375,-29.0438,
32.043244,-0.2392,-0.1864,-0.3232,2.8429,0.8717,-1.6082,-17.6813,17.7375,-29.0438,
32.04757,-0.2392,-0.1864,-0.3232,2.8429,0.8717,-1.6082,-17.6813,17.7375,-29.0438,
32.050592,-0.3141,-0.1734,-0.5316,2.8429,0.8717,-1.6082,-17.6813,17.7375,-29.0438,
32.074908,-0.3745,-0.1503,-0.6894,2.8429,0.8717,-1.6082,-17.6813,17.7375,-29.0438,
32.077372,-0.3745,-0.1503,-0.6894,2.8429,0.8717,-1.6082,-16.7625,17.2688,-29.7375,
32.088512,-0.4942,-0.1578,-0.7779,2.8429,0.8717,-1.6082,-16.7625,17.2688,-29.7375,
32.098173,-0.4942,-0.1578,-0.7779,2.8429,0.8717,-1.6082,-16.7625,17.2688,-29.7375,
32.098701,-0.5607,-0.1647,-0.7864,2.8429,0.8717,-1.6082,-16.7625,17.2688,-29.7375,
32.119067,-0.5607,-0.1647,-0.7864,-0.1124,0.6093,-0.4891,-16.7625,17.2688,-29.7375,
32.141807,-0.5262,-0.1603,-0.7261,-0.1124,0.6093,-0.4891,-16.7625,17.2688,-29.7375,
32.143563,-0.4273,-0.152,-0.6689,-0.1124,0.6093,-0.4891,-16.7625,17.2688,-29.7375,
32.156398,-0.4273,-0.152,-0.6689,-0.1124,0.6093,-0.4891,-15.9,17.8875,-30.6188,
32.158149,-0.2944,-0.1756,-0.5826,-0.1124,0.6093,-0.4891,-15.9,17.8875,-30.6188,
32.159193,-0.2944,-0.1756,-0.5826,-0.1124,0.6093,-0.4891,-15.9,17.8875,-30.6188,
32.174838,-0.2944,-0.1756,-0.5826,-2.9441,-0.8011,0.9599,-15.9,17.8875,-30.6188,
32.17817,-0.1776,-0.2516,-0.4097,-2.9441,-0.8011,0.9599,-15.9,17.8875,-30.6188,
32.212611,0.0345,-0.2912,-0.0833,-2.9441,-0.8011,0.9599,-15.9,17.8875,-30.6188,
32.218715,0.4512,-0.2858,0.6674,-2.9441,-0.8011,0.9599,-15.9,17.8875,-30.6188,
32.223908,0.4512,-0.2858,0.6674,-2.9441,-0.8011,0.9599,-15.9,17.8875,-30.6188,
32.228364,0.4512,-0.2858,0.6674,-2.9441,-0.8011,0.9599,-15.0375,19.9125,-30.8625,
32.24432,0.855,-0.2768,2.0059,-2.9441,-0.8011,0.9599,-15.0375,19.9125,-30.8625,
32.250229,0.855,-0.2768,2.0059,-5.3982,-2.8333,1.5352,-15.0375,19.9125,-30.8625,
32.269909,1.2366,-0.1375,3.4634,-5.3982,-2.8333,1.5352,-15.0375,19.9125,-30.8625,
32.272999,1.5549,0.1378,4.3546,-5.3982,-2.8333,1.5352,-15.0375,19.9125,-30.8625,
32.276163,1.5549,0.1378,4.3546,-5.3982,-2.8333,1.5352,-15.0375,19.9125,-30.8625,
32.27943,1.5549,0.1378,4.3546,-5.3982,-2.8333,1.5352,-14.3063,22.2375,-28.875,
32.301017,1.5056,0.3879,4.5363,-5.3982,-2.8333,1.5352,-14.3063,22.2375,-28.875,
32.309425,1.5056,0.3879,4.5363,-3.0487,-1.2816,1.3924,-14.3063,22.2375,-28.875,
32.315723,1.2386,0.6227,3.9517,-3.0487,-1.2816,1.3924,-14.3063,22.2375,-28.875,
32.328974,1.1753,0.7131,3.008,-3.0487,-1.2816,1.3924,-14.3063,22.2375,-28.875,
32.335518,1.1753,0.7131,3.008,-3.0487,-1.2816,1.3924,-14.3063,22.2375,-28.875,
32.356378,1.1753,0.7131,3.008,-3.0487,-1.2816,1.3924,-14.1938,22.6875,-27.9,
32.360484,1.1145,0.5731,2.3699,-3.0487,-1.2816,1.3924,-14.1938,22.6875,-27.9,
32.377329,0.8858,0.2866,1.9204,-3.0487,-1.2816,1.3924,-14.1938,22.6875,-27.9,
32.382904,0.8858,0.2866,1.9204,2.6699,1.4699,-0.2873,-14.1938,22.6875,-27.9,
32.385418,0.8858,0.2866,1.9204,2.6699,1.4699,-0.2873,-14.1938,22.6875,-27.9,
